id,lat,lon,operador,color,recogida,ref,nombre,direccion,barrio,ciudad,cp,provincia
403798095,41.641431,2.232223,Correos,,,,,"Carrer Verge de la Salut, el Rieral",el Rieral,Santa Eulàlia de Ronçana,08187,Barcelona
406136057,43.60731,1.514384,Correos,,Mo-Sa 09:30,,,"Avenue des Mourlingues, Les Mourlingues",Les Mourlingues,Balma,31130,Occitania
406363383,40.506553,-3.66621,Correos,,,,,"Calle de Sierra de Atapuerca, Las Tablas",Las Tablas,Madrid,28050,Comunidad de Madrid
409700137,41.268918,2.019553,Correos,,,,,"Avinguda del Mar, Gavà Mar",Gavà Mar,Gavà,08850,Barcelona
411276634,42.529828,2.211526,Correos,,,,,Place de l'Église,,Canaveilles,66360,Occitania
411277023,42.512405,2.183823,Correos,,,,,Rue de Saint-Thomas,,Fontpédrouse,66360,Occitania
411280563,42.498695,2.171524,Correos,,,,,Rue de l'Église,,Fontpédrouse,66360,Occitania
411280631,42.504153,2.166988,Correos,,,,,Carrer de la Riberola,,Fontpédrouse,66360,Occitania
412157126,28.049333,-14.332477,Correos,,Mo 13:00;Th 13:00; Sa 12:00,,,"Avenida del Saladar, Solana Matorral",Solana Matorral,Pájara,35625,Las Palmas
414231889,43.545158,1.239561,Correos,,Mo-Sa 09:30,,,"Impasse de Laroze, Cantelauze",Cantelauze,Fonsorbes,31470,Occitania
415911168,28.651943,-17.946532,Correos,,,,,Paseo de los Mártires Beatos de Tazacorte,,Puerto de Tazacorte,38779,Santa Cruz de Tenerife
415957151,41.438786,2.2256,Correos,,,,,"Carretera Antiga de València, Sant Mori de Llefià",Sant Mori de Llefià,Badalona,08918,Barcelona
417331813,40.424333,-3.714313,Correos,,,,,"Calle de Ventura Rodríguez, Moncloa-Aravaca",Moncloa-Aravaca,Madrid,28008,Comunidad de Madrid
418781272,42.530427,2.393401,Correos,,Mo-Sa 08:00,,,Boulevard Saint-Martin du Canigou,,Casteil,66820,Occitania
419558499,42.622715,2.289127,Correos,,,,,Carrer dels Pastors,,Nohèdes,66500,Occitania
420390344,39.709911,2.622541,Correos,,Mo-Fr 13:00,,,Plaça Ramon Llull,,Valldemossa,07170,Islas Baleares
425725649,41.172812,-8.612693,Correos,,,,,"Praça de Nove de Abril, Paranhos",Paranhos,Oporto,4420-217,
429711395,43.285933,3.445593,Correos,,,,,"Quai Antoine Fonquerle, La Tamarissière",La Tamarissière,Agde,34300,Occitania
430805898,36.778734,-4.100599,Correos,,,,,"Plaza de San Roque, El Romeral",El Romeral,Vélez-Málaga,29700,Málaga
430805930,36.781062,-4.104293,Correos,,,,,"Plaza de las Carmelitas, Rubeltor",Rubeltor,Vélez-Málaga,29700,Málaga
431064233,39.472229,-0.379653,Correos,,"Mo-Fr 13:00,13:00",,,"Avenida del Oeste, Ciudad Vieja",Ciudad Vieja,Valencia,46001,Valencia
431216182,43.520934,3.197395,Correos,,,,,"Avenue de la Gare, Les Prés",Les Prés,Laurens,34480,Occitania
431419303,43.289999,3.443685,Correos,,,,,"Quai Théophile Cornu, La Tamarissière",La Tamarissière,Agde,34300,Occitania
435710926,28.138271,-15.436259,Correos,,,,,"Calle Portugal, Guanarteme",Guanarteme,Las Palmas de Gran Canaria,35007,Las Palmas
436025401,28.134728,-15.431088,Correos,,,,,"Avenida José Mesa y López, Las Alcaravaneras",Las Alcaravaneras,Las Palmas de Gran Canaria,35006,Las Palmas
436025414,28.137793,-15.430397,Correos,,,,,"Calle Presidente Alvear 52, Puerto",Puerto,Las Palmas de Gran Canaria,35007,Las Palmas
436328027,28.134098,-15.438698,Correos,,Mo-Fr 13:00,,,"Calle Gravina, Guanarteme",Guanarteme,Las Palmas de Gran Canaria,35007,Las Palmas
436328031,28.13194,-15.44124,Correos,,,,,"Calle Simancas, Guanarteme",Guanarteme,Las Palmas de Gran Canaria,35006,Las Palmas
436387120,28.129289,-15.448896,Correos,,Mo-Fr 13:00,,,"Paseo del Príncipe de Asturias, Guanarteme",Guanarteme,Las Palmas de Gran Canaria,35011,Las Palmas
437208295,36.841583,-2.447488,Correos,,,,,"Avenida del Mediterráneo, Nueva Andalucía",Nueva Andalucía,Almería,04006,Almería
437208654,36.832736,-2.449163,Correos,,,,,"Avenida de Madrid, 500 Viviendas",500 Viviendas,Almería,04007,Almería
441315346,43.480432,-5.434832,Correos,,,,,Calle del Sol,,Villaviciosa,33300,Asturias
441650071,43.265951,-0.188155,Correos,,,,,Avenue Las Bordes,,Soumoulou,64420,Nueva Aquitania
442055704,40.356087,-3.697429,Correos,,,,,"Calle de La del Manojo de Rosas, Villaverde",Villaverde,Madrid,28041,Comunidad de Madrid
442055739,40.351999,-3.700837,Correos,,Mo-Fr 13:00,,,"Calle de Anoeta, Villaverde",Villaverde,Madrid,28041,Comunidad de Madrid
442371033,28.143684,-15.430969,Correos,,,,,"Calle El Hierro, Puerto",Puerto,Las Palmas de Gran Canaria,35008,Las Palmas
442406712,28.136308,-15.437478,Correos,,Mo-Fr 13:00,,,"Plaza de la iglesia del cristo, Guanarteme",Guanarteme,Las Palmas de Gran Canaria,35007,Las Palmas
443889495,42.563958,2.194905,Correos,,,,,Route de Moncles,,Ayguatébia-Talau,66360,Occitania
444850900,42.844591,-2.69478,Correos,,,,,"Avenida del Mediterráneo, Ariznabarra",Ariznabarra,Vitoria,01007,Álava
447602394,28.098489,-15.417753,Correos,,,,,"Paseo de San José, Vegueta",Vegueta,Las Palmas de Gran Canaria,35001,Las Palmas
449055295,41.444175,2.221961,Correos,,,,,"Avinguda d'Àfrica, Sant Joan de Llefià",Sant Joan de Llefià,Badalona,08914,Barcelona
449285128,43.220821,-0.891413,Correos,,Mo-Fr 15:30; Sa 11:00,,,"Rue Jean-Baptiste Heugas, La Basse Ville",La Basse Ville,Mauléon-Licharre,64130,Nueva Aquitania
449984903,40.350196,-3.705387,Correos,,Mo-Fr 13:00,,,"Calle de Alcocer, Villaverde",Villaverde,Madrid,28041,Comunidad de Madrid
450635527,43.588249,1.450617,Correos,,"Mo-Fr 12:00, Sa 09:00",,,"Place du Busca, Saint-Michel",Saint-Michel,Toulouse,31400,Occitania
452409308,42.335805,-3.70413,Correos,,Mo-Fr 17:00,,,"Calle del Carmen, San Pedro y San Felices",San Pedro y San Felices,Burgos,09003,Burgos
452580407,39.472151,-6.377758,Correos,,,,,"Parking Clara Campoamor, Cánovas",Cánovas,Cáceres,10001,Cáceres
452963588,42.338881,-3.704877,Correos,,Mo-Fr 13:00,,,"Paseo de la Audiencia, Vadillos",Vadillos,Burgos,09003,Burgos
452971180,42.339191,-3.699073,Correos,,Mo-Sa 04:00,,,"Calle Trinas, Los Pisones",Los Pisones,Burgos,09003,Burgos
453583157,43.422414,1.278229,Correos,,Mo-Sa 09:00,,,Avenue de Gascogne,,Saint-Hilaire,31410,Occitania
454961448,43.18538,-0.115323,Correos,,,,,Place Huningue 7,,Pontacq,64530,Nueva Aquitania
455138627,42.728146,3.038096,Correos,,,,,Espace Laurent Guibert,,Sainte-Marie-la-Mer,66470,Occitania
455250258,28.86302,-13.829953,Correos,,Mo-Fr 13:00,,,"Calle Limones, Playa Blanca",Playa Blanca,Yaiza,35580,Las Palmas
455410830,28.859428,-13.836346,Correos,,,,,"LZ-2, Montaña Roja",Montaña Roja,Yaiza,35580,Las Palmas
455484784,28.863441,-13.827687,Correos,,,,,"Avenida de Papagayo, Playa Blanca",Playa Blanca,Yaiza,35580,Las Palmas
455700384,37.12563,-7.648158,Correos,,,,,Rua Doutor José Pires Padinha,,Tavira,8800-372,
455707761,37.021991,-7.928161,Correos,,,,,Estrada da Penha,,Faro,8000-386,
455935502,43.291359,-0.348823,Correos,,Mo-Sa 08:30,,,"Rue Victor Hugo, Lotissement du Stade",Lotissement du Stade,Bizanos,64320,Nueva Aquitania
456810486,39.847381,-6.029712,Correos,,,,,Cañada Real Trujillana,,Serradilla,,Cáceres
456822202,42.338396,-3.725713,Correos,,Mo-Fr 17:00,,,"Calle las Claustrillas, Parralillos",Parralillos,Burgos,09001,Burgos
457480581,36.087138,-5.766968,Correos,,,,,Barrio El Lentiscal,,Tarifa,11380,Cádiz
458419123,42.35039,-3.6896,Correos,,Mo-Fr 17:00,,,"Avenida Cantabria, Polígono Río Vena",Polígono Río Vena,Burgos,09005,Burgos
458797276,37.013263,-7.935351,Correos,,Mo-Fr 09:30,,,Largo da Sé,,Faro,8000-138,
459507534,41.646375,-0.898481,Correos,,,,,"Calle del Obispo Covarrubias, Delicias",Delicias,Zaragoza,50005,Zaragoza
460414440,43.106117,3.085917,Correos,,,,,Boulevard Victor Hugo,,Gruissan,11430,Occitania
465865974,28.164646,-14.223974,Correos,,Fr 13:45,,,"Avenida de Jahn Reisen, Costa Calma",Costa Calma,Pájara,35627,Las Palmas
466069564,28.156623,-14.232924,Correos,,,,,"Calle Sicasumbre, Costa Calma",Costa Calma,Pájara,35627,Las Palmas
469720690,41.482832,2.187476,Correos,,,,,"Carrer de Montiu, Montcada Centre",Montcada Centre,Montcada i Reixac,08110,Barcelona
469755689,43.617692,3.844771,Correos,,Mo-Sa 12:30,,,"Avenue Saint-Clément, Les Cévennes",Les Cévennes,Montpellier,34087,Occitania
470895900,43.59666,1.445597,Correos,,Mo-Fr 12:00; Sa 09:00,,,"Rue du Languedoc 32, Capitole / Arnaud Bernard / Carmes",Capitole / Arnaud Bernard / Carmes,Toulouse,31000,Occitania
473777853,42.699584,2.096902,Correos,,,,,Chemin de l'Ecole,,Quérigut,09460,Occitania
475814272,42.344683,-3.684507,Correos,,"Mo-Fr 17:00, Sa 13:00",,,"Calle Vitoria, Polígono Río Vena",Polígono Río Vena,Burgos,09004,Burgos
476744813,43.098151,-0.051558,Correos,,Mo-Sa 09:00; Su off,,,Cité Turon de Gloire,Cité Turon de Gloire,Lourdes,65100,Occitania
476752271,43.097131,-0.057723,Correos,,,,,"Avenue Monseigneur Théas, Cité Turon de Gloire",Cité Turon de Gloire,Lourdes,65100,Occitania
479516929,37.403438,-5.976826,Correos,,Mo-Fr 17:00,,,"Avenida de Miraflores, Distrito Macarena",Distrito Macarena,Sevilla,41008,Sevilla
480729354,43.420961,-4.755315,Correos,,Mo-Fr 13:00; Sa 12:00,,,Calle Nemesio Sobrino,,Llanes,33500,Asturias
481426169,43.256274,-2.919404,Correos,,Mo-Fr 17:00,,,"Plaza Fika, Solocoeche",Solocoeche,Bilbao,48006,Vizcaya
481426399,43.254942,-2.917147,Correos,,,,,"Calle Iturribide, Basarrate",Basarrate,Bilbao,48006,Vizcaya
481441458,43.543782,1.572175,Correos,,Mo-Sa 09:30,,,"Chemin Toulousain, Le Moulin",Le Moulin,Auzielle,31650,Occitania
482748121,43.553245,1.543583,Correos,,,,,"Rue de Ninaret, La Querqueille",La Querqueille,Saint-Orens-de-Gameville,31650,Occitania
485305439,43.54938,1.536181,Correos,,Mo-Sa 09:30,,,Impasse Dordac,,Saint-Orens-de-Gameville,31650,Occitania
486131326,43.105598,-0.428404,Correos,,Mo-Sa 09:00,,,Place de l'Hôtel de Ville,,Arudy,64260,Nueva Aquitania
488399557,42.857549,-2.663532,Correos,,Mo-Fr 13:00,,,"Calle Cuadrilla de Zuya, Zaramaga",Zaramaga,Vitoria,01013,Álava
488399561,42.860777,-2.693347,Correos,,,,,"Calle Sierra de Aralar, Sansomendi",Sansomendi,Vitoria,01010,Álava
490655066,43.50942,1.47424,Correos,,Mo-Sa 09:30,,,Route des Crêtes,,Mervilla,31320,Occitania
491029180,37.396781,-5.993866,Correos,,Mo-Fr 13:00,,,"Alameda de Hércules, Casco Antiguo",Casco Antiguo,Sevilla,41002,Sevilla
491487752,42.851109,-2.686905,Correos,,Mo-Fr 13:00,,,"Calle José Miguel Barandiaran, Txagorritxu",Txagorritxu,Vitoria,01009,Álava
491488135,42.854165,-2.687189,Correos,,,,,"Calle México, Txagorritxu",Txagorritxu,Vitoria,01009,Álava
492077641,43.367707,-7.468347,Correos,,,,,Rúa da Fonte,,Abadín,27730,Lugo
492818458,42.854976,-2.65705,Correos,,,,,"Calle Madrid, Aranzabela",Aranzabela,Vitoria,01002,Álava
493409847,43.363924,-5.839349,Correos,,Mo-Fr 13:00,,,"Calle Campo de los Patos, Centro Este",Centro Este,Oviedo,33008,Asturias
493411064,43.369463,-5.818378,Correos,,,,,"Carretera de Abuli, Cerdeño",Cerdeño,Oviedo,33010,Asturias
494153005,38.733178,-9.206128,Correos,,,,,"Rua do Azevinho, Benfica",Benfica,Lisboa,1500-536,
495679313,43.113676,-7.840678,Correos,,,,,LU-P-2113,,Friol,27380,Lugo
496007078,43.59045,1.316617,Correos,,Mo-Sa 09:30,,,"Chemin de Fournaulis, Pahin",Pahin,Tournefeuille,31170,Occitania
497549608,42.77856,2.789661,Correos,,,,,Avenue de l'Hôtel de Ville,,Cases-de-Pène,66600,Occitania
499167327,41.485547,2.174536,Correos,,,,,Avinguda de la Ferreria,,Montcada i Reixac,08110,Barcelona
500219013,43.64696,3.802346,Correos,,,,,Route de Montpellier,,Grabels,34790,Occitania
500292572,43.711958,1.478904,Correos,,,,,Chemin d'Al Vigne,,Montberon,31140,Occitania
500916850,42.857177,-2.673596,Correos,,,,,"Calle Cofradía de Arriaga, El Pilar",El Pilar,Vitoria,01012,Álava
501812885,43.506377,1.617643,Correos,,Mo-Sa 09:30,,,Rue de la Halle,,Fourquevaux,31450,Occitania
501829302,42.097895,1.844577,Correos,,,,,Plaça Font del Ros,,Berga,08600,Barcelona
503345627,43.571113,1.518675,Correos,,,,,"Boulevard de Catala, Catala",Catala,Saint-Orens-de-Gameville,31650,Occitania
503578310,42.854032,-2.676519,Correos,,Mo-Fr 13:00,,,"Calle Eulogio Serdán, Coronación",Coronación,Vitoria,01012,Álava
503787110,40.970444,-5.674449,Correos,,Mo-Fr 13:00,,,"Calle Candelario, San Bernardo",San Bernardo,Salamanca,37007,Salamanca
504044207,36.846855,-2.040393,Correos,,,,,Calle Pirita,,Níjar,04115,Almería
504589652,42.98626,2.421888,Correos,,,,,D 70,,Bouisse,11330,Occitania
504623866,42.844036,-2.668329,Correos,,,,,"Plaza de Nuestra Señora de los Desamparados 2, Desamparados",Desamparados,Vitoria,01002,Álava
506290669,42.636203,2.98377,Correos,,,,,"Rue André Parent, La Colomina",La Colomina,Alénya,66200,Occitania
506670557,42.64397,2.134441,Correos,,,,,D 32e,,Réal,66210,Occitania
507461166,38.762439,0.14778,Correos,,,,,"Carrer del Mar de Noruega, Urbanització El Rafalet",Urbanització El Rafalet,Jávea,03730,Alicante
507521796,42.852951,-2.673387,Correos,,Mo-Fr 13:00,,,"Portal de Arriaga, Coronación",Coronación,Vitoria,01012,Álava
507961364,41.775193,-2.501783,Correos,,,,,Rotonda,,Urbanización Las Camaretas de Golmayo,42190,Soria
510617800,43.350958,-3.706255,Correos,,,,,"Paseo del Marqués de Valdecilla 12, Barrio El Cerro",Barrio El Cerro,Riotuerto,39720,Cantabria
510694887,43.248821,2.859935,Correos,,,,,Rue de la Poste,,Ventenac-en-Minervois,11120,Occitania
512546105,28.470766,-16.264298,Correos,,,,,"Calle del Olvido, Salamanca",Salamanca,Santa Cruz de Tenerife,38006,Santa Cruz de Tenerife
513043497,43.25924,-2.937731,Correos,,Mo-Fr 17:00,,,"Alameda San Mamés, Indauchu",Indauchu,Bilbao,48010,Vizcaya
516859643,40.000091,3.839709,Correos,,Mo-Fr 13:00,,,"Avenida de Jaime I, Eixample Sud",Eixample Sud,Ciutadella,07760,Islas Baleares
517540716,42.337917,-3.70885,Correos,,Mo-Fr 17:00,,,"Plaza Castilla, Vadillos",Vadillos,Burgos,09003,Burgos
517842834,42.346305,-3.688131,Correos,,Mo-Fr 17:00,,,"Avenida la Paz, Villa Pilar",Villa Pilar,Burgos,09004,Burgos
517881650,42.350921,-3.685655,Correos,,,,,"Calle Batalla de Villalar, Polígono Río Vena",Polígono Río Vena,Burgos,09005,Burgos
518720983,42.846455,-2.679731,Correos,,,,,"Calle Madre Vedruna, Lovaina",Lovaina,Vitoria,01008,Álava
518744898,42.850881,-2.677418,Correos,,Mo-Fr 13:00,,,"Calle Badaya, Coronación",Coronación,Vitoria,01012,Álava
520515549,42.856958,-2.674723,Correos,,,,,"Calle Cofradía de Arriaga, El Pilar",El Pilar,Vitoria,01012,Álava
522674742,37.143939,-8.54001,Correos,,,,,"Rua Infante Dom Henrique, Bom Retiro",Bom Retiro,Portimão,8500-611,
522817176,42.338179,-3.702146,Correos,,Mo-Fr 13:00,,,"Calle San Cosme, Los Pisones",Los Pisones,Burgos,09003,Burgos
522984478,42.852029,-2.670253,Correos,,Mo-Fr 13:00,,,"Cantón de Santa María, Casco Viejo",Casco Viejo,Vitoria,01001,Álava
524982824,37.230165,-3.625502,Correos,,,,,Calle Uruguay,,Peligros,18210,Granada
525710011,28.412565,-16.537438,Correos,,Mo-Fr 13:00,,,"Avenida Marqués de Villanueva del Prado, El Tope",El Tope,Puerto de la Cruz,38400,Santa Cruz de Tenerife
526096656,43.594389,1.412421,Correos,,Mo-Fr 12:00; Sa 09:00,,,"Avenue de Lombez 87, Casselardit / Fontaine-Bayonne / Cartoucherie",Casselardit / Fontaine-Bayonne / Cartoucherie,Toulouse,31300,Occitania
527353943,43.186901,-2.46316,Correos,,,,,"Urkizu pasealekua, Otaola-Kiñarra",Otaola-Kiñarra,Éibar,20600,Guipúzcoa
527883154,41.649376,-0.904401,Correos,,,,,"Calle de las Delicias, Delicias",Delicias,Zaragoza,50010,Zaragoza
529406189,42.857994,-2.678511,Correos,,,,,"Calle Venezuela, El Pilar",El Pilar,Vitoria,01012,Álava
529409943,42.852261,-2.676741,Correos,,Mo-Fr 13:00,,,"Calle Coronación de la Virgen Blanca, Coronación",Coronación,Vitoria,01012,Álava
529409953,42.853566,-2.67905,Correos,,,,,"Calle Navarro Villoslada, Coronación",Coronación,Vitoria,01012,Álava
530121553,39.856113,4.278409,Correos,,,,,"Carrer de Rafalet, Trebalúger",Trebalúger,es Castell,07720,Islas Baleares
530168813,43.328305,-3.007676,Correos,,Mo-Fr 13:00,,,"Kresaltzu kalea, Las Arenas",Las Arenas,Guecho,48930,Vizcaya
533888719,42.845164,-2.67431,Correos,,,,,"Calle Becerro de Bengoa, Ensanche",Ensanche,Vitoria,01005,Álava
534076851,42.853435,-2.699317,Correos,,,,,"Avenida de los Huetos, Ali-Gobeo",Ali-Gobeo,Vitoria,01010,Álava
534076854,42.856712,-2.714185,Correos,,,,,"Avenida de los Huetos, Ali-Gobeo",Ali-Gobeo,Vitoria,01010,Álava
534089654,42.342047,-3.727651,Correos,,Mo-Fr 17:00,,,"Avenida José María Villacián Rebollo, Hospital del Rey",Hospital del Rey,Burgos,09001,Burgos
534194761,42.346624,-3.694162,Correos,,Mo-Fr 13:00,,,"Calle Antonio Machado, Vadillos",Vadillos,Burgos,09071,Burgos
534606025,42.853368,-2.664285,Correos,,,,,"Calle Valladolid, Aranbizkarra",Aranbizkarra,Vitoria,01002,Álava
534640776,42.334531,-3.714383,Correos,,Mo-Fr 17:00,,,"Calle Caleruega, La Castellana",La Castellana,Burgos,09003,Burgos
534901326,42.350824,-3.691629,Correos,,Mo-Fr 17:00,,,"Calle Sagrada Familia, Vadillos",Vadillos,Burgos,09005,Burgos
534901483,42.352764,-3.661644,Correos,,"Mo-Fr 17:00, Sa 13:00",,,"Calle Juan Ramón Jiménez, Gamonal",Gamonal,Burgos,09007,Burgos
534938451,43.014213,-0.059201,Correos,,,,,Chemin d'Ayros,,Saint-Pastous,65400,Occitania
535073459,36.74446,-3.904671,Correos,,Mo-Sa,,,Calle Angelines,,Nerja,29789,Málaga
535297320,40.966526,-5.669799,Correos,,"Mo-Fr 17:00, Sa 13:00",,,"Paseo de San Vicente, San Bernardo",San Bernardo,Salamanca,37007,Salamanca
535634066,36.139592,-5.353757,Correos,,Mo-Fr 07:00; Su 08:00,,,"Main Street, Villa Vieja",Villa Vieja,Gibraltar,GX11 1AA,
536613412,42.288303,-4.139475,Correos,,,,,"Plaza Mayor, Barrio Patronato",Barrio Patronato,Castrojeriz,09110,Burgos
537117110,42.333216,-3.703507,Correos,,Mo-Sa 17:00,,,"Calle Santa Dorotea, San Pedro y San Felices",San Pedro y San Felices,Burgos,09003,Burgos
540665106,42.347967,-3.69676,Correos,,Mo-Fr 17:00,,,"Calle Clunia, Vadillos",Vadillos,Burgos,09005,Burgos
542514385,42.976603,-2.289637,Correos,,,,,Buztinkale,,Cegama,20215,Guipúzcoa
542637785,43.539803,1.547491,Correos,,Mo-Sa 09:30,,,"Allée des Pins, L'Orée du Bois",L'Orée du Bois,Saint-Orens-de-Gameville,31650,Occitania
542739305,40.980934,-5.667285,Correos,,,,,Calle de Astorga,,Salamanca,37006,Salamanca
543618831,36.740054,-3.950926,Correos,,,,,"Avenida Ciudad de Melilla, El Peñoncillo",El Peñoncillo,Torrox,29770,Málaga
550437796,42.340807,-3.699446,Correos,,"Mo-Sa 05:00, Mo-Fr 17:00",,,"Plaza del Mío Cid, Vadillos",Vadillos,Burgos,09003,Burgos
553472763,43.32283,-1.982222,Correos,,,,,"Alameda del Boulevard 3, Centro",Centro,San Sebastián,20003,Guipúzcoa
554251611,43.296139,-0.400981,Correos,,Mo-Sa 09:00,,,"Rue de la Gravière, Lotissement Clos des Lilas",Lotissement Clos des Lilas,Billère,64140,Nueva Aquitania
557964170,43.688014,1.43122,Correos,,,,,Rue des Plantiers,,Castelginest,31780,Occitania
557965896,42.607915,-6.808812,Correos,,,,,"Calle Jesús Adrán, La Cábila",La Cábila,Villafranca del Bierzo,24500,León
558395990,43.638225,3.819871,Correos,,,,,"Rue Jaufre Rudel, Mosson",Mosson,Montpellier,34080,Occitania
559935444,43.305256,-1.972001,Correos,,,,,"Calle Pescadores de Terranova, Amara Nuevo",Amara Nuevo,San Sebastián,20011,Guipúzcoa
560258152,43.189499,-2.456858,Correos,,,,,"Barrena kalea, Azitain",Azitain,Éibar,20600,Guipúzcoa
560527659,43.263986,-2.939078,Correos,,Mo-Fr 17:00,,,"Alameda del Conde Artetxe, Indauchu",Indauchu,Bilbao,48011,Vizcaya
560546451,43.262797,-2.935648,Correos,,Mo-Fr 17:00,,,"Calle Ercilla, Indauchu",Indauchu,Bilbao,48011,Vizcaya
560555229,43.261755,-2.929756,Correos,,Mo-Fr 17:00,,,"Gran Vía Don Diego López de Haro, Abando",Abando,Bilbao,48071,Vizcaya
561225892,43.296533,-2.258169,Correos,,Mo-Fr 13:00,,,"Foruen plaza, Ardantzabidea",Ardantzabidea,Zumaia,20750,Guipúzcoa
561298937,36.484142,-4.989099,Correos,,,,,"Paseo Las Palmeras, Salto del Agua",Salto del Agua,Marbella,29670,Málaga
561299054,36.487964,-4.990648,Correos,,,,,"Calle del Valle, Salto del Agua",Salto del Agua,Marbella,29670,Málaga
561299064,36.486348,-4.989745,Correos,,,,,"Avenida Marqués del Duero, Salto del Agua",Salto del Agua,Marbella,29670,Málaga
564638422,43.295937,-0.378555,Correos,,Mo-Fr 13:00; Sa 09:00,,,"Rue d'Étigny, XIV Juillet",XIV Juillet,Pau,64000,Nueva Aquitania
565517454,43.304822,-1.963888,Correos,,,,,"De Astigarraga a Loiola (San Sebastián) por Martutene, Txomiñenea",Txomiñenea,San Sebastián,20014,Guipúzcoa
566104590,39.522247,2.53206,Correos,,,,,"carrer dels Germans Moncada, Magaluf",Magaluf,Calvià,07181,Islas Baleares
566104621,39.526254,2.538319,Correos,,,,,"Ma-1C, Magaluf",Magaluf,Calvià,07181,Islas Baleares
566104641,39.528917,2.540535,Correos,,,,,"carrer de Castelló, Costa d'en Blanes",Costa d'en Blanes,Calvià,07181,Islas Baleares
566118573,43.305368,-1.977745,Correos,,Mo-Fr 17:00,,,"Avenida de Madrid, Amara Nuevo",Amara Nuevo,San Sebastián,20011,Guipúzcoa
